  0.14000000E+01  0.20500000E+01  0.35559075E+02
  0.14000000E+01  0.20999999E+01  0.35559075E+02
  0.14000000E+01  0.21500001E+01  0.35559075E+02
  0.14000000E+01  0.22000000E+01  0.35559075E+02
  0.14000000E+01  0.22500000E+01  0.35559075E+02
  0.14000000E+01  0.23000000E+01  0.35559075E+02
  0.14000000E+01  0.23499999E+01  0.35559075E+02
  0.14000000E+01  0.24000001E+01  0.35559075E+02
  0.14000000E+01  0.24500000E+01  0.35559075E+02
  0.14000000E+01  0.25000000E+01  0.35559075E+02
  0.14000000E+01  0.25500000E+01  0.35559075E+02
  0.14000000E+01  0.25999999E+01  0.35559075E+02
  0.14000000E+01  0.26500001E+01  0.35559075E+02
  0.14000000E+01  0.27000000E+01  0.35559075E+02
  0.14000000E+01  0.27500000E+01  0.35559075E+02
  0.14000000E+01  0.28000000E+01  0.35559075E+02
  0.14000000E+01  0.28499999E+01  0.35559075E+02
  0.14000000E+01  0.29000001E+01  0.35559075E+02
  0.14000000E+01  0.29500000E+01  0.35559075E+02
  0.14000000E+01  0.30000000E+01  0.35559075E+02
  0.14000000E+01  0.30500000E+01  0.35559075E+02
  0.14000000E+01  0.30999999E+01  0.35559075E+02
  0.14000000E+01  0.31500001E+01  0.35559075E+02
  0.14000000E+01  0.32000000E+01  0.35559075E+02
  0.14000000E+01  0.32500000E+01  0.35559075E+02
  0.14000000E+01  0.33000000E+01  0.35559075E+02
  0.14000000E+01  0.33499999E+01  0.35559075E+02
  0.14000000E+01  0.34000001E+01  0.35559075E+02
  0.14000000E+01  0.34500000E+01  0.35559075E+02
  0.14000000E+01  0.35000000E+01  0.35559075E+02
  0.14000000E+01  0.35500000E+01  0.35559075E+02
  0.14000000E+01  0.35999999E+01  0.35559075E+02
  0.14000000E+01  0.36500001E+01  0.35559075E+02
  0.14000000E+01  0.37000000E+01  0.35559075E+02
  0.14000000E+01  0.37500000E+01  0.35559075E+02
  0.14000000E+01  0.38000000E+01  0.35559075E+02
  0.14000000E+01  0.38499999E+01  0.35559075E+02
  0.14000000E+01  0.39000001E+01  0.35559075E+02
  0.14000000E+01  0.39500000E+01  0.35559075E+02
  0.14000000E+01  0.40000000E+01  0.35559075E+02
  0.14000000E+01  0.40500002E+01  0.35559075E+02
  0.14000000E+01  0.40999999E+01  0.35559075E+02
  0.14000000E+01  0.41500001E+01  0.35559075E+02
  0.14000000E+01  0.41999998E+01  0.35559075E+02

  0.15000000E+01  0.12000000E+01  0.31375513E+02
  0.15000000E+01  0.12500000E+01  0.31375513E+02
  0.15000000E+01  0.13000000E+01  0.31375513E+02
  0.15000000E+01  0.13500000E+01  0.31375513E+02
  0.15000000E+01  0.14000000E+01  0.31375513E+02
  0.15000000E+01  0.14500000E+01 -0.14629504E+02
  0.15000000E+01  0.15000000E+01 -0.14978819E+02
  0.15000000E+01  0.15500000E+01 -0.14493996E+02
  0.15000000E+01  0.16000000E+01  0.31375513E+02
  0.15000000E+01  0.16500000E+01  0.31375513E+02
  0.15000000E+01  0.17000000E+01  0.31375513E+02
  0.15000000E+01  0.17500000E+01  0.31375513E+02
  0.15000000E+01  0.18000000E+01  0.31375513E+02
  0.15000000E+01  0.18500000E+01  0.31375513E+02
  0.15000000E+01  0.19000000E+01  0.31375513E+02
  0.15000000E+01  0.19500000E+01  0.31375513E+02
  0.15000000E+01  0.20000000E+01  0.31375513E+02
  0.15000000E+01  0.20500000E+01  0.31375513E+02
  0.15000000E+01  0.20999999E+01  0.31375513E+02
  0.15000000E+01  0.21500001E+01  0.31375513E+02
  0.15000000E+01  0.22000000E+01  0.31375513E+02
  0.15000000E+01  0.22500000E+01  0.31375513E+02
  0.15000000E+01  0.23000000E+01  0.31375513E+02
  0.15000000E+01  0.23499999E+01  0.31375513E+02
  0.15000000E+01  0.24000001E+01  0.31375513E+02
  0.15000000E+01  0.24500000E+01  0.31375513E+02
  0.15000000E+01  0.25000000E+01  0.31375513E+02
  0.15000000E+01  0.25500000E+01  0.31375513E+02
  0.15000000E+01  0.25999999E+01  0.31375513E+02
  0.15000000E+01  0.26500001E+01  0.31375513E+02
  0.15000000E+01  0.27000000E+01  0.31375513E+02
  0.15000000E+01  0.27500000E+01  0.31375513E+02
  0.15000000E+01  0.28000000E+01  0.31375513E+02
  0.15000000E+01  0.28499999E+01  0.31375513E+02
  0.15000000E+01  0.29000001E+01  0.31375513E+02
  0.15000000E+01  0.29500000E+01  0.31375513E+02
  0.15000000E+01  0.30000000E+01  0.31375513E+02
  0.15000000E+01  0.30500000E+01  0.31375513E+02
  0.15000000E+01  0.30999999E+01  0.31375513E+02
  0.15000000E+01  0.31500001E+01  0.31375513E+02
  0.15000000E+01  0.32000000E+01  0.31375513E+02
  0.15000000E+01  0.32500000E+01  0.31375513E+02
  0.15000000E+01  0.33000000E+01  0.31375513E+02
  0.15000000E+01  0.33499999E+01  0.31375513E+02
  0.15000000E+01  0.34000001E+01  0.31375513E+02
  0.15000000E+01  0.34500000E+01  0.31375513E+02
  0.15000000E+01  0.35000000E+01  0.31375513E+02
  0.15000000E+01  0.35500000E+01  0.31375513E+02
  0.15000000E+01  0.35999999E+01  0.31375513E+02
  0.15000000E+01  0.36500001E+01  0.31375513E+02
  0.15000000E+01  0.37000000E+01  0.31375513E+02
  0.15000000E+01  0.37500000E+01  0.31375513E+02
  0.15000000E+01  0.38000000E+01  0.31375513E+02
  0.15000000E+01  0.38499999E+01  0.31375513E+02
  0.15000000E+01  0.39000001E+01  0.31375513E+02
  0.15000000E+01  0.39500000E+01  0.31375513E+02
  0.15000000E+01  0.40000000E+01  0.31375513E+02
  0.15000000E+01  0.40500002E+01  0.31375513E+02
  0.15000000E+01  0.40999999E+01  0.31375513E+02
  0.15000000E+01  0.41500001E+01  0.31375513E+02
  0.15000000E+01  0.41999998E+01  0.31375513E+02

  0.16000000E+01  0.12000000E+01  0.30795707E+02
  0.16000000E+01  0.12500000E+01  0.30795707E+02
  0.16000000E+01  0.13000000E+01  0.30795707E+02
  0.16000000E+01  0.13500000E+01  0.30795707E+02
  0.16000000E+01  0.14000000E+01  0.30795707E+02
  0.16000000E+01  0.14500000E+01  0.30795707E+02
  0.16000000E+01  0.15000000E+01  0.30795707E+02
  0.16000000E+01  0.15500000E+01 -0.14911539E+02
  0.16000000E+01  0.16000000E+01 -0.15273727E+02
  0.16000000E+01  0.16500000E+01 -0.14880155E+02
  0.16000000E+01  0.17000000E+01  0.30795707E+02
  0.16000000E+01  0.17500000E+01  0.30795707E+02
  0.16000000E+01  0.18000000E+01  0.30795707E+02
  0.16000000E+01  0.18500000E+01  0.30795707E+02
  0.16000000E+01  0.19000000E+01  0.30795707E+02
  0.16000000E+01  0.19500000E+01  0.30795707E+02
  0.16000000E+01  0.20000000E+01  0.30795707E+02
  0.16000000E+01  0.20500000E+01  0.30795707E+02
  0.16000000E+01  0.20999999E+01  0.30795707E+02
  0.16000000E+01  0.21500001E+01  0.30795707E+02
  0.16000000E+01  0.22000000E+01  0.30795707E+02
  0.16000000E+01  0.22500000E+01  0.30795707E+02
  0.16000000E+01  0.23000000E+01  0.30795707E+02
  0.16000000E+01  0.23499999E+01  0.30795707E+02
  0.16000000E+01  0.24000001E+01  0.30795707E+02
  0.16000000E+01  0.24500000E+01  0.30795707E+02
  0.16000000E+01  0.25000000E+01  0.30795707E+02
  0.16000000E+01  0.25500000E+01  0.30795707E+02
  0.16000000E+01  0.25999999E+01  0.30795707E+02
  0.16000000E+01  0.26500001E+01  0.30795707E+02
  0.16000000E+01  0.27000000E+01  0.30795707E+02
  0.16000000E+01  0.27500000E+01  0.30795707E+02
  0.16000000E+01  0.28000000E+01  0.30795707E+02
  0.16000000E+01  0.28499999E+01  0.30795707E+02
  0.16000000E+01  0.29000001E+01  0.30795707E+02
  0.16000000E+01  0.29500000E+01  0.30795707E+02
  0.16000000E+01  0.30000000E+01  0.30795707E+02
  0.16000000E+01  0.30500000E+01  0.30795707E+02
  0.16000000E+01  0.30999999E+01  0.30795707E+02
  0.16000000E+01  0.31500001E+01  0.30795707E+02
  0.16000000E+01  0.32000000E+01  0.30795707E+02
  0.16000000E+01  0.32500000E+01  0.30795707E+02
  0.16000000E+01  0.33000000E+01  0.30795707E+02
  0.16000000E+01  0.33499999E+01  0.30795707E+02
  0.16000000E+01  0.34000001E+01  0.30795707E+02
  0.16000000E+01  0.34500000E+01  0.30795707E+02
  0.16000000E+01  0.35000000E+01  0.30795707E+02
  0.16000000E+01  0.35500000E+01  0.30795707E+02
  0.16000000E+01  0.35999999E+01  0.30795707E+02
  0.16000000E+01  0.36500001E+01  0.30795707E+02
  0.16000000E+01  0.37000000E+01  0.30795707E+02
  0.16000000E+01  0.37500000E+01  0.30795707E+02
  0.16000000E+01  0.38000000E+01  0.30795707E+02
  0.16000000E+01  0.38499999E+01  0.30795707E+02
  0.16000000E+01  0.39000001E+01  0.30795707E+02
  0.16000000E+01  0.39500000E+01  0.30795707E+02
  0.16000000E+01  0.40000000E+01  0.30795707E+02
  0.16000000E+01  0.40500002E+01  0.30795707E+02
  0.16000000E+01  0.40999999E+01  0.30795707E+02
  0.16000000E+01  0.41500001E+01  0.30795707E+02
  0.16000000E+01  0.41999998E+01  0.30795707E+02

  0.17000000E+01  0.12000000E+01  0.33117592E+02
  0.17000000E+01  0.12500000E+01  0.33117592E+02
  0.17000000E+01  0.13000000E+01  0.33117592E+02
  0.17000000E+01  0.13500000E+01  0.33117592E+02
  0.17000000E+01  0.14000000E+01  0.33117592E+02
  0.17000000E+01  0.14500000E+01  0.33117592E+02
  0.17000000E+01  0.15000000E+01  0.33117592E+02
  0.17000000E+01  0.15500000E+01  0.33117592E+02
  0.17000000E+01  0.16000000E+01  0.33117592E+02
  0.17000000E+01  0.16500000E+01 -0.12300214E+02
  0.17000000E+01  0.17000000E+01 -0.12611860E+02
  0.17000000E+01  0.17500000E+01 -0.12520354E+02
  0.17000000E+01  0.18000000E+01  0.33117592E+02
  0.17000000E+01  0.18500000E+01  0.33117592E+02
  0.17000000E+01  0.19000000E+01  0.33117592E+02
  0.17000000E+01  0.19500000E+01  0.33117592E+02
  0.17000000E+01  0.20000000E+01  0.33117592E+02
  0.17000000E+01  0.20500000E+01  0.33117592E+02
  0.17000000E+01  0.20999999E+01  0.33117592E+02
  0.17000000E+01  0.21500001E+01  0.33117592E+02
  0.17000000E+01  0.22000000E+01  0.33117592E+02
  0.17000000E+01  0.22500000E+01  0.33117592E+02
  0.17000000E+01  0.23000000E+01  0.33117592E+02
  0.17000000E+01  0.23499999E+01  0.33117592E+02
  0.17000000E+01  0.24000001E+01  0.33117592E+02
  0.17000000E+01  0.24500000E+01  0.33117592E+02
  0.17000000E+01  0.25000000E+01  0.33117592E+02
  0.17000000E+01  0.25500000E+01  0.33117592E+02
  0.17000000E+01  0.25999999E+01  0.33117592E+02
  0.17000000E+01  0.26500001E+01  0.33117592E+02
  0.17000000E+01  0.27000000E+01  0.33117592E+02
  0.17000000E+01  0.27500000E+01  0.33117592E+02
  0.17000000E+01  0.28000000E+01  0.33117592E+02
  0.17000000E+01  0.28499999E+01  0.33117592E+02
  0.17000000E+01  0.29000001E+01  0.33117592E+02
  0.17000000E+01  0.29500000E+01  0.33117592E+02
  0.17000000E+01  0.30000000E+01  0.33117592E+02
  0.17000000E+01  0.30500000E+01  0.33117592E+02
  0.17000000E+01  0.30999999E+01  0.33117592E+02
  0.17000000E+01  0.31500001E+01  0.33117592E+02
  0.17000000E+01  0.32000000E+01  0.33117592E+02
  0.17000000E+01  0.32500000E+01  0.33117592E+02
  0.17000000E+01  0.33000000E+01  0.33117592E+02
  0.17000000E+01  0.33499999E+01  0.33117592E+02
  0.17000000E+01  0.34000001E+01  0.33117592E+02
  0.17000000E+01  0.34500000E+01  0.33117592E+02
  0.17000000E+01  0.35000000E+01  0.33117592E+02
  0.17000000E+01  0.35500000E+01  0.33117592E+02
  0.17000000E+01  0.35999999E+01  0.33117592E+02
  0.17000000E+01  0.36500001E+01  0.33117592E+02
  0.17000000E+01  0.37000000E+01  0.33117592E+02
  0.17000000E+01  0.37500000E+01  0.33117592E+02
  0.17000000E+01  0.38000000E+01  0.33117592E+02
  0.17000000E+01  0.38499999E+01  0.33117592E+02
  0.17000000E+01  0.39000001E+01  0.33117592E+02
  0.17000000E+01  0.39500000E+01  0.33117592E+02
  0.17000000E+01  0.40000000E+01  0.33117592E+02
  0.17000000E+01  0.40500002E+01  0.33117592E+02
  0.17000000E+01  0.40999999E+01  0.33117592E+02
  0.17000000E+01  0.41500001E+01  0.33117592E+02
  0.17000000E+01  0.41999998E+01  0.33117592E+02

  0.18000000E+01  0.12000000E+01  0.37559329E+02
  0.18000000E+01  0.12500000E+01  0.37559329E+02
  0.18000000E+01  0.13000000E+01  0.37559329E+02
  0.18000000E+01  0.13500000E+01  0.37559329E+02
  0.18000000E+01  0.14000000E+01  0.37559329E+02
  0.18000000E+01  0.14500000E+01  0.37559329E+02
  0.18000000E+01  0.15000000E+01  0.37559329E+02
  0.18000000E+01  0.15500000E+01  0.37559329E+02
  0.18000000E+01  0.16000000E+01  0.37559329E+02
  0.18000000E+01  0.16500000E+01  0.37559329E+02
  0.18000000E+01  0.17000000E+01  0.37559329E+02
  0.18000000E+01  0.17500000E+01 -0.77807595E+01
  0.18000000E+01  0.18000000E+01 -0.80299811E+01
  0.18000000E+01  0.18500000E+01 -0.79616235E+01
  0.18000000E+01  0.19000000E+01  0.37559329E+02
  0.18000000E+01  0.19500000E+01  0.37559329E+02
  0.18000000E+01  0.20000000E+01  0.37559329E+02
  0.18000000E+01  0.20500000E+01  0.37559329E+02
  0.18000000E+01  0.20999999E+01  0.37559329E+02
  0.18000000E+01  0.21500001E+01  0.37559329E+02
  0.18000000E+01  0.22000000E+01  0.37559329E+02
  0.18000000E+01  0.22500000E+01  0.37559329E+02
  0.18000000E+01  0.23000000E+01  0.37559329E+02
  0.18000000E+01  0.23499999E+01  0.37559329E+02
  0.18000000E+01  0.24000001E+01  0.37559329E+02
  0.18000000E+01  0.24500000E+01  0.37559329E+02
  0.18000000E+01  0.25000000E+01  0.37559329E+02
  0.18000000E+01  0.25500000E+01  0.37559329E+02
  0.18000000E+01  0.25999999E+01  0.37559329E+02
  0.18000000E+01  0.26500001E+01  0.37559329E+02
  0.18000000E+01  0.27000000E+01  0.37559329E+02
  0.18000000E+01  0.27500000E+01  0.37559329E+02
  0.18000000E+01  0.28000000E+01  0.37559329E+02
  0.18000000E+01  0.28499999E+01  0.37559329E+02
  0.18000000E+01  0.29000001E+01  0.37559329E+02
  0.18000000E+01  0.29500000E+01  0.37559329E+02
  0.18000000E+01  0.30000000E+01  0.37559329E+02
  0.18000000E+01  0.30500000E+01  0.37559329E+02
  0.18000000E+01  0.30999999E+01  0.37559329E+02
  0.18000000E+01  0.31500001E+01  0.37559329E+02
  0.18000000E+01  0.32000000E+01  0.37559329E+02
  0.18000000E+01  0.32500000E+01  0.37559329E+02
  0.18000000E+01  0.33000000E+01  0.37559329E+02
  0.18000000E+01  0.33499999E+01  0.37559329E+02
  0.18000000E+01  0.34000001E+01  0.37559329E+02
  0.18000000E+01  0.34500000E+01  0.37559329E+02
  0.18000000E+01  0.35000000E+01  0.37559329E+02
  0.18000000E+01  0.35500000E+01  0.37559329E+02
  0.18000000E+01  0.35999999E+01  0.37559329E+02
  0.18000000E+01  0.36500001E+01  0.37559329E+02
  0.18000000E+01  0.37000000E+01  0.37559329E+02
  0.18000000E+01  0.37500000E+01  0.37559329E+02
  0.18000000E+01  0.38000000E+01  0.37559329E+02
  0.18000000E+01  0.38499999E+01  0.37559329E+02
  0.18000000E+01  0.39000001E+01  0.37559329E+02
  0.18000000E+01  0.39500000E+01  0.37559329E+02
  0.18000000E+01  0.40000000E+01  0.37559329E+02
  0.18000000E+01  0.40500002E+01  0.37559329E+02
  0.18000000E+01  0.40999999E+01  0.37559329E+02
  0.18000000E+01  0.41500001E+01  0.37559329E+02
  0.18000000E+01  0.41999998E+01  0.37559329E+02

  0.19000000E+01  0.12000000E+01  0.43515580E+02
  0.19000000E+01  0.12500000E+01  0.43515580E+02
  0.19000000E+01  0.13000000E+01  0.43515580E+02
  0.19000000E+01  0.13500000E+01  0.43515580E+02
  0.19000000E+01  0.14000000E+01  0.43515580E+02
  0.19000000E+01  0.14500000E+01  0.43515580E+02
  0.19000000E+01  0.15000000E+01  0.43515580E+02
  0.19000000E+01  0.15500000E+01  0.43515580E+02
  0.19000000E+01  0.16000000E+01  0.43515580E+02
  0.19000000E+01  0.16500000E+01  0.43515580E+02
  0.19000000E+01  0.17000000E+01  0.43515580E+02
  0.19000000E+01  0.17500000E+01  0.43515580E+02
  0.19000000E+01  0.18000000E+01  0.43515580E+02
  0.19000000E+01  0.18500000E+01 -0.14293325E+01
  0.19000000E+01  0.19000000E+01 -0.19380338E+01
  0.19000000E+01  0.19500000E+01 -0.16299242E+01
  0.19000000E+01  0.20000000E+01  0.43515580E+02
  0.19000000E+01  0.20500000E+01  0.43515580E+02
  0.19000000E+01  0.20999999E+01  0.43515580E+02
  0.19000000E+01  0.21500001E+01  0.43515580E+02
  0.19000000E+01  0.22000000E+01  0.43515580E+02
  0.19000000E+01  0.22500000E+01  0.43515580E+02
  0.19000000E+01  0.23000000E+01  0.43515580E+02
  0.19000000E+01  0.23499999E+01  0.43515580E+02
  0.19000000E+01  0.24000001E+01  0.43515580E+02
  0.19000000E+01  0.24500000E+01  0.43515580E+02
  0.19000000E+01  0.25000000E+01  0.43515580E+02
  0.19000000E+01  0.25500000E+01  0.43515580E+02
  0.19000000E+01  0.25999999E+01  0.43515580E+02
  0.19000000E+01  0.26500001E+01  0.43515580E+02
  0.19000000E+01  0.27000000E+01  0.43515580E+02
  0.19000000E+01  0.27500000E+01  0.43515580E+02
  0.19000000E+01  0.28000000E+01  0.43515580E+02
  0.19000000E+01  0.28499999E+01  0.43515580E+02
  0.19000000E+01  0.29000001E+01  0.43515580E+02
  0.19000000E+01  0.29500000E+01  0.43515580E+02
  0.19000000E+01  0.30000000E+01  0.43515580E+02
  0.19000000E+01  0.30500000E+01  0.43515580E+02
  0.19000000E+01  0.30999999E+01  0.43515580E+02
  0.19000000E+01  0.31500001E+01  0.43515580E+02
  0.19000000E+01  0.32000000E+01  0.43515580E+02
  0.19000000E+01  0.32500000E+01  0.43515580E+02
  0.19000000E+01  0.33000000E+01  0.43515580E+02
  0.19000000E+01  0.33499999E+01  0.43515580E+02
  0.19000000E+01  0.34000001E+01  0.43515580E+02
  0.19000000E+01  0.34500000E+01  0.43515580E+02
  0.19000000E+01  0.35000000E+01  0.43515580E+02
  0.19000000E+01  0.35500000E+01  0.43515580E+02
  0.19000000E+01  0.35999999E+01  0.43515580E+02
  0.19000000E+01  0.36500001E+01  0.43515580E+02
  0.19000000E+01  0.37000000E+01  0.43515580E+02
  0.19000000E+01  0.37500000E+01  0.43515580E+02
  0.19000000E+01  0.38000000E+01  0.43515580E+02
  0.19000000E+01  0.38499999E+01  0.43515580E+02
  0.19000000E+01  0.39000001E+01  0.43515580E+02
  0.19000000E+01  0.39500000E+01  0.43515580E+02
  0.19000000E+01  0.40000000E+01  0.43515580E+02
  0.19000000E+01  0.40500002E+01  0.43515580E+02
  0.19000000E+01  0.40999999E+01  0.43515580E+02
  0.19000000E+01  0.41500001E+01  0.43515580E+02
  0.19000000E+01  0.41999998E+01  0.43515580E+02

  0.20000000E+01  0.12000000E+01  +Infinity
  0.20000000E+01  0.12500000E+01  +Infinity
  0.20000000E+01  0.13000000E+01  +Infinity
  0.20000000E+01  0.13500000E+01  +Infinity
  0.20000000E+01  0.14000000E+01  +Infinity
  0.20000000E+01  0.14500000E+01  +Infinity
  0.20000000E+01  0.15000000E+01  +Infinity
  0.20000000E+01  0.15500000E+01  +Infinity
  0.20000000E+01  0.16000000E+01  +Infinity
  0.20000000E+01  0.16500000E+01  +Infinity
  0.20000000E+01  0.17000000E+01  +Infinity
  0.20000000E+01  0.17500000E+01  +Infinity
  0.20000000E+01  0.18000000E+01  +Infinity
  0.20000000E+01  0.18500000E+01  +Infinity
  0.20000000E+01  0.19000000E+01  +Infinity
  0.20000000E+01  0.19500000E+01  0.55577257E+01
  0.20000000E+01  0.20000000E+01  0.48555970E+01
  0.20000000E+01  0.20500000E+01  0.52393264E+01
  0.20000000E+01  0.20999999E+01  +Infinity
  0.20000000E+01  0.21500001E+01  +Infinity
  0.20000000E+01  0.22000000E+01  +Infinity
  0.20000000E+01  0.22500000E+01  +Infinity
  0.20000000E+01  0.23000000E+01  +Infinity
  0.20000000E+01  0.23499999E+01  +Infinity
  0.20000000E+01  0.24000001E+01  +Infinity
  0.20000000E+01  0.24500000E+01  +Infinity
  0.20000000E+01  0.25000000E+01  +Infinity
  0.20000000E+01  0.25500000E+01  +Infinity
  0.20000000E+01  0.25999999E+01  +Infinity
  0.20000000E+01  0.26500001E+01  +Infinity
  0.20000000E+01  0.27000000E+01  +Infinity
  0.20000000E+01  0.27500000E+01  +Infinity
  0.20000000E+01  0.28000000E+01  +Infinity
  0.20000000E+01  0.28499999E+01  +Infinity
  0.20000000E+01  0.29000001E+01  +Infinity
  0.20000000E+01  0.29500000E+01  +Infinity
  0.20000000E+01  0.30000000E+01  +Infinity
  0.20000000E+01  0.30500000E+01  +Infinity
  0.20000000E+01  0.30999999E+01  +Infinity
  0.20000000E+01  0.31500001E+01  +Infinity
  0.20000000E+01  0.32000000E+01  +Infinity
  0.20000000E+01  0.32500000E+01  +Infinity
  0.20000000E+01  0.33000000E+01  +Infinity
  0.20000000E+01  0.33499999E+01  +Infinity
  0.20000000E+01  0.34000001E+01  +Infinity
  0.20000000E+01  0.34500000E+01  +Infinity
  0.20000000E+01  0.35000000E+01  +Infinity
  0.20000000E+01  0.35500000E+01  +Infinity
  0.20000000E+01  0.35999999E+01  +Infinity
  0.20000000E+01  0.36500001E+01  +Infinity
  0.20000000E+01  0.37000000E+01  +Infinity
  0.20000000E+01  0.37500000E+01  +Infinity
  0.20000000E+01  0.38000000E+01  +Infinity
  0.20000000E+01  0.38499999E+01  +Infinity
  0.20000000E+01  0.39000001E+01  +Infinity
  0.20000000E+01  0.39500000E+01  +Infinity
  0.20000000E+01  0.40000000E+01  +Infinity
  0.20000000E+01  0.40500002E+01  +Infinity
  0.20000000E+01  0.40999999E+01  +Infinity
  0.20000000E+01  0.41500001E+01  +Infinity
  0.20000000E+01  0.41999998E+01  +Infinity

  0.20999999E+01  0.12000000E+01  +Infinity
  0.20999999E+01  0.12500000E+01  +Infinity
  0.20999999E+01  0.13000000E+01  +Infinity
  0.20999999E+01  0.13500000E+01  +Infinity
  0.20999999E+01  0.14000000E+01  +Infinity
  0.20999999E+01  0.14500000E+01  +Infinity
  0.20999999E+01  0.15000000E+01  +Infinity
  0.20999999E+01  0.15500000E+01  +Infinity
  0.20999999E+01  0.16000000E+01  +Infinity
  0.20999999E+01  0.16500000E+01  +Infinity
  0.20999999E+01  0.17000000E+01  +Infinity
  0.20999999E+01  0.17500000E+01  +Infinity
  0.20999999E+01  0.18000000E+01  +Infinity
  0.20999999E+01  0.18500000E+01  +Infinity
  0.20999999E+01  0.19000000E+01  +Infinity
  0.20999999E+01  0.19500000E+01  +Infinity
  0.20999999E+01  0.20000000E+01  +Infinity
  0.20999999E+01  0.20500000E+01  0.12628362E+02
  0.20999999E+01  0.20999999E+01  0.13710568E+02
